ANIO;MES;EMPRESA;MUNICIPIOS;NIT;ID MERCADO;ID_EMPRESA;ESTRATO;CONEXION;REINSTALACION;RECONEXION;CARGO_FIJO;RANGO_0;RANGO_21
2021;5;EOS ENERGY S.A.S. E.S.P.;BELEN - BRICENO - CALDAS - CERINZA - CHIQUINQUIRA - COMBITA - CUCAITA - DUITAMA - FLORESTA - MOTAVITA - NAZARETH - NOBSA - OICATA - PAIPA - RAQUIRA - SACHICA - SAMACA - SANTA ROSA DE VITERBO - SANTA SOFIA - SOGAMOSO - SORA - SUTAMARCHAN - TIBASOSA - TINJACA - TUNJA - TUNUNGUA - TUTA - VILLA DE LEYVA - BOJACA - CAJICA - CHIA - COGUA - COTA - CUCUNUBA - FACATATIVA - FUNZA - FUQUENE - CAPELLANIA - GACHANCIPA - MADRID - MOSQUERA - NEMOCON - SIMIJACA - SOPO - SUSA - SUTATAUSA - TABIO - TAUSA - TENJO - TOCANCIPA - VILLA DE SAN DIEGO DE UBATE - ZIPACON - ZIPAQUIRA - ALBANIA - FLORIAN - LA BELLEZA;9010349736;169;37253;1;577919;454168;52109;0;502.32;1193.4
2021;5;EOS ENERGY S.A.S. E.S.P.;BELEN - BRICENO - CALDAS - CERINZA - CHIQUINQUIRA - COMBITA - CUCAITA - DUITAMA - FLORESTA - MOTAVITA - NAZARETH - NOBSA - OICATA - PAIPA - RAQUIRA - SACHICA - SAMACA - SANTA ROSA DE VITERBO - SANTA SOFIA - SOGAMOSO - SORA - SUTAMARCHAN - TIBASOSA - TINJACA - TUNJA - TUNUNGUA - TUTA - VILLA DE LEYVA - BOJACA - CAJICA - CHIA - COGUA - COTA - CUCUNUBA - FACATATIVA - FUNZA - FUQUENE - CAPELLANIA - GACHANCIPA - MADRID - MOSQUERA - NEMOCON - SIMIJACA - SOPO - SUSA - SUTATAUSA - TABIO - TAUSA - TENJO - TOCANCIPA - VILLA DE SAN DIEGO DE UBATE - ZIPACON - ZIPAQUIRA - ALBANIA - FLORIAN - LA BELLEZA;9010349736;169;37253;2;577919;454168;52109;0;627.9;1193.4
2021;5;EOS ENERGY S.A.S. E.S.P.;BELEN - BRICENO - CALDAS - CERINZA - CHIQUINQUIRA - COMBITA - CUCAITA - DUITAMA - FLORESTA - MOTAVITA - NAZARETH - NOBSA - OICATA - PAIPA - RAQUIRA - SACHICA - SAMACA - SANTA ROSA DE VITERBO - SANTA SOFIA - SOGAMOSO - SORA - SUTAMARCHAN - TIBASOSA - TINJACA - TUNJA - TUNUNGUA - TUTA - VILLA DE LEYVA - BOJACA - CAJICA - CHIA - COGUA - COTA - CUCUNUBA - FACATATIVA - FUNZA - FUQUENE - CAPELLANIA - GACHANCIPA - MADRID - MOSQUERA - NEMOCON - SIMIJACA - SOPO - SUSA - SUTATAUSA - TABIO - TAUSA - TENJO - TOCANCIPA - VILLA DE SAN DIEGO DE UBATE - ZIPACON - ZIPAQUIRA - ALBANIA - FLORIAN - LA BELLEZA;9010349736;169;37253;6;577919;454168;52109;2792.4;1432.08;1432.08
2021;5;EOS ENERGY S.A.S. E.S.P.;BELEN - BRICENO - CALDAS - CERINZA - CHIQUINQUIRA - COMBITA - CUCAITA - DUITAMA - FLORESTA - MOTAVITA - NAZARETH - NOBSA - OICATA - PAIPA - RAQUIRA - SACHICA - SAMACA - SANTA ROSA DE VITERBO - SANTA SOFIA - SOGAMOSO - SORA - SUTAMARCHAN - TIBASOSA - TINJACA - TUNJA - TUNUNGUA - TUTA - VILLA DE LEYVA - BOJACA - CAJICA - CHIA - COGUA - COTA - CUCUNUBA - FACATATIVA - FUNZA - FUQUENE - CAPELLANIA - GACHANCIPA - MADRID - MOSQUERA - NEMOCON - SIMIJACA - SOPO - SUSA - SUTATAUSA - TABIO - TAUSA - TENJO - TOCANCIPA - VILLA DE SAN DIEGO DE UBATE - ZIPACON - ZIPAQUIRA - ALBANIA - FLORIAN - LA BELLEZA;9010349736;169;37253;3;577919;454168;52109;2327;1193.4;1193.4
2021;5;EOS ENERGY S.A.S. E.S.P.;BELEN - BRICENO - CALDAS - CERINZA - CHIQUINQUIRA - COMBITA - CUCAITA - DUITAMA - FLORESTA - MOTAVITA - NAZARETH - NOBSA - OICATA - PAIPA - RAQUIRA - SACHICA - SAMACA - SANTA ROSA DE VITERBO - SANTA SOFIA - SOGAMOSO - SORA - SUTAMARCHAN - TIBASOSA - TINJACA - TUNJA - TUNUNGUA - TUTA - VILLA DE LEYVA - BOJACA - CAJICA - CHIA - COGUA - COTA - CUCUNUBA - FACATATIVA - FUNZA - FUQUENE - CAPELLANIA - GACHANCIPA - MADRID - MOSQUERA - NEMOCON - SIMIJACA - SOPO - SUSA - SUTATAUSA - TABIO - TAUSA - TENJO - TOCANCIPA - VILLA DE SAN DIEGO DE UBATE - ZIPACON - ZIPAQUIRA - ALBANIA - FLORIAN - LA BELLEZA;9010349736;169;37253;4;577919;454168;52109;2327;1193.4;1193.4
2021;5;EOS ENERGY S.A.S. E.S.P.;BELEN - BRICENO - CALDAS - CERINZA - CHIQUINQUIRA - COMBITA - CUCAITA - DUITAMA - FLORESTA - MOTAVITA - NAZARETH - NOBSA - OICATA - PAIPA - RAQUIRA - SACHICA - SAMACA - SANTA ROSA DE VITERBO - SANTA SOFIA - SOGAMOSO - SORA - SUTAMARCHAN - TIBASOSA - TINJACA - TUNJA - TUNUNGUA - TUTA - VILLA DE LEYVA - BOJACA - CAJICA - CHIA - COGUA - COTA - CUCUNUBA - FACATATIVA - FUNZA - FUQUENE - CAPELLANIA - GACHANCIPA - MADRID - MOSQUERA - NEMOCON - SIMIJACA - SOPO - SUSA - SUTATAUSA - TABIO - TAUSA - TENJO - TOCANCIPA - VILLA DE SAN DIEGO DE UBATE - ZIPACON - ZIPAQUIRA - ALBANIA - FLORIAN - LA BELLEZA;9010349736;169;37253;5;577919;454168;52109;2792.4;1432.08;1432.08
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;PASTO;8911015774;133;618;2;610567;211354;36224;0;1468.43;2447.91
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;PASTO;8911015774;133;618;4;610567;211354;36224;3454.78;2658.42;2658.42
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;PASTO;8911015774;133;618;1;610567;211354;36224;0;1221.36;2447.91
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;PASTO;8911015774;133;618;6;610567;211354;36224;4145.74;3190.1;3190.1
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;PASTO;8911015774;133;618;5;610567;211354;36224;4145.74;3190.1;3190.1
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;PASTO;8911015774;133;618;3;610567;211354;36224;3454.78;2658.42;2658.42
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;LIMONCITOS - LLANO POZO - LAS VARAS - SAN FRANCISCO - LAS VARAS;8911015774;645;618;3;610567;211354;36224;5268.8;2107.2;2107.2
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;LIMONCITOS - LLANO POZO - LAS VARAS - SAN FRANCISCO - LAS VARAS;8911015774;645;618;2;610567;211354;36224;0;1197.4;1909.00
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;LIMONCITOS - LLANO POZO - LAS VARAS - SAN FRANCISCO - LAS VARAS;8911015774;645;618;4;610567;211354;36224;5268.8;2107.2;2107.2
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;LIMONCITOS - LLANO POZO - LAS VARAS - SAN FRANCISCO - LAS VARAS;8911015774;645;618;1;610567;211354;36224;0;932.85;1909.00
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;LIMONCITOS - LLANO POZO - LAS VARAS - SAN FRANCISCO - LAS VARAS;8911015774;645;618;6;610567;211354;36224;6322.56;2528.64;2528.64
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;LIMONCITOS - LLANO POZO - LAS VARAS - SAN FRANCISCO - LAS VARAS;8911015774;645;618;5;610567;211354;36224;6322.56;2528.64;2528.64
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;SAN ANTONIO DEL TEQUENDAMA;8911015774;606;618;1;610567;211354;36224;0;952.06;1956.32
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;SAN ANTONIO DEL TEQUENDAMA;8911015774;606;618;6;610567;211354;36224;3834.85;2528.64;2528.64
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;SAN ANTONIO DEL TEQUENDAMA;8911015774;606;618;4;610567;211354;36224;3195.71;2107.2;2107.2
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;SAN ANTONIO DEL TEQUENDAMA;8911015774;606;618;5;610567;211354;36224;3834.85;2528.64;2528.64
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;SAN ANTONIO DEL TEQUENDAMA;8911015774;606;618;3;610567;211354;36224;3195.71;2107.2;2107.2
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;SAN ANTONIO DEL TEQUENDAMA;8911015774;606;618;2;610567;211354;36224;0;1209.22;1956.32
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;GRANADA;8911015774;591;618;4;610567;211354;36224;3799.25;2107.2;2107.2
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;GRANADA;8911015774;591;618;6;610567;211354;36224;4559.1;2528.64;2528.64
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;GRANADA;8911015774;591;618;2;610567;211354;36224;0;1246.27;1968.67
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;GRANADA;8911015774;591;618;1;610567;211354;36224;0;981.93;1968.67
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;GRANADA;8911015774;591;618;5;610567;211354;36224;4559.1;2528.64;2528.64
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;GRANADA;8911015774;591;618;3;610567;211354;36224;3799.25;2107.2;2107.2
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;TENA;8911015774;590;618;4;610567;211354;36224;5676.57;2107.2;2107.2
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;TENA;8911015774;590;618;2;610567;211354;36224;0;1312.13;2107.2
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;TENA;8911015774;590;618;3;610567;211354;36224;5676.57;2107.2;2107.2
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;TENA;8911015774;590;618;1;610567;211354;36224;0;1034.00;2107.2
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;TENA;8911015774;590;618;5;610567;211354;36224;6811.88;2528.64;2528.64
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;TENA;8911015774;590;618;6;610567;211354;36224;6811.88;2528.64;2528.64
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;LA ULAMA - FILO DE GUAYABAL - LA AZULITA - EL PARAISO - BUENOS AIRES - EL MORAL;8911015774;646;618;6;610567;211354;36224;3709.06;2528.64;2528.64
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;LA ULAMA - FILO DE GUAYABAL - LA AZULITA - EL PARAISO - BUENOS AIRES - EL MORAL;8911015774;646;618;5;610567;211354;36224;3709.06;2528.64;2528.64
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;LA ULAMA - FILO DE GUAYABAL - LA AZULITA - EL PARAISO - BUENOS AIRES - EL MORAL;8911015774;646;618;4;610567;211354;36224;3090.88;2107.2;2107.2
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;LA ULAMA - FILO DE GUAYABAL - LA AZULITA - EL PARAISO - BUENOS AIRES - EL MORAL;8911015774;646;618;2;610567;211354;36224;0;1524.39;1923.73
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;LA ULAMA - FILO DE GUAYABAL - LA AZULITA - EL PARAISO - BUENOS AIRES - EL MORAL;8911015774;646;618;3;610567;211354;36224;3090.88;2107.2;2107.2
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;LA ULAMA - FILO DE GUAYABAL - LA AZULITA - EL PARAISO - BUENOS AIRES - EL MORAL;8911015774;646;618;1;610567;211354;36224;0;1228.28;1923.73
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;CAMBAO;8911015774;506;618;4;610567;211354;36224;3785.09;2118.27;2118.27
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;CAMBAO;8911015774;506;618;3;610567;211354;36224;3785.09;2118.27;2118.27
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;CAMBAO;8911015774;506;618;2;610567;211354;36224;0;1455.12;1919.58
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;CAMBAO;8911015774;506;618;1;610567;211354;36224;0;1162.16;1919.58
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;CAMBAO;8911015774;506;618;5;610567;211354;36224;4542.11;2541.92;2541.92
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;CAMBAO;8911015774;506;618;6;610567;211354;36224;4542.11;2541.92;2541.92
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;CAJIBIO - EL TAMBO - MORALES - EL BORDO - PATIA - ROSAS - SILVIA - TIMBIO - TOTORO;8911015774;177;618;4;610567;211354;36224;3564.51;2658.42;2658.42
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;CAJIBIO - EL TAMBO - MORALES - EL BORDO - PATIA - ROSAS - SILVIA - TIMBIO - TOTORO;8911015774;177;618;1;610567;211354;36224;0;1175.8;2453.98
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;CAJIBIO - EL TAMBO - MORALES - EL BORDO - PATIA - ROSAS - SILVIA - TIMBIO - TOTORO;8911015774;177;618;5;610567;211354;36224;4277.41;3190.1;3190.1
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;CAJIBIO - EL TAMBO - MORALES - EL BORDO - PATIA - ROSAS - SILVIA - TIMBIO - TOTORO;8911015774;177;618;3;610567;211354;36224;3564.51;2658.42;2658.42
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;CAJIBIO - EL TAMBO - MORALES - EL BORDO - PATIA - ROSAS - SILVIA - TIMBIO - TOTORO;8911015774;177;618;6;610567;211354;36224;4277.41;3190.1;3190.1
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;CAJIBIO - EL TAMBO - MORALES - EL BORDO - PATIA - ROSAS - SILVIA - TIMBIO - TOTORO;8911015774;177;618;2;610567;211354;36224;0;1461.11;2453.98
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;SAN ANTONIO;8911015774;217;618;2;610567;211354;36224;0;1505.03;2440.37
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;SAN ANTONIO;8911015774;217;618;5;610567;211354;36224;4358.68;3190.1;3190.1
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;SAN ANTONIO;8911015774;217;618;3;610567;211354;36224;3632.23;2658.42;2658.42
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;SAN ANTONIO;8911015774;217;618;4;610567;211354;36224;3632.23;2658.42;2658.42
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;SAN ANTONIO;8911015774;217;618;6;610567;211354;36224;4358.68;3190.1;3190.1
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;SAN ANTONIO;8911015774;217;618;1;610567;211354;36224;0;1202.32;2440.37
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;DOLORES;8911015774;213;618;6;610567;211354;36224;2087.35;3190.1;3190.1
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;DOLORES;8911015774;213;618;3;610567;211354;36224;1739.46;2658.42;2658.42
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;DOLORES;8911015774;213;618;5;610567;211354;36224;2087.35;3190.1;3190.1
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;DOLORES;8911015774;213;618;4;610567;211354;36224;1739.46;2658.42;2658.42
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;DOLORES;8911015774;213;618;1;610567;211354;36224;0;1095.63;2443.07
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;DOLORES;8911015774;213;618;2;610567;211354;36224;0;1360.16;2443.07
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;ALBAN - BITUIMA - CHAGUANI - GUAYABAL DE SIQUIMA - LA PENA - NIMAIMA - NOCAIMA - QUEBRADANEGRA - LA MAGDALENA - TOBIA - LA MILAGROSA - QUIPILE - SAN FRANCISCO - SAN JUAN DE RIOSECO - SASAIMA - SUPATA - UTICA - VERGARA - VIANI;8911015774;208;618;6;610567;211354;36224;4347.78;3190.1;3190.1
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;ALBAN - BITUIMA - CHAGUANI - GUAYABAL DE SIQUIMA - LA PENA - NIMAIMA - NOCAIMA - QUEBRADANEGRA - LA MAGDALENA - TOBIA - LA MILAGROSA - QUIPILE - SAN FRANCISCO - SAN JUAN DE RIOSECO - SASAIMA - SUPATA - UTICA - VERGARA - VIANI;8911015774;208;618;4;610567;211354;36224;3623.15;2658.42;2658.42
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;ALBAN - BITUIMA - CHAGUANI - GUAYABAL DE SIQUIMA - LA PENA - NIMAIMA - NOCAIMA - QUEBRADANEGRA - LA MAGDALENA - TOBIA - LA MILAGROSA - QUIPILE - SAN FRANCISCO - SAN JUAN DE RIOSECO - SASAIMA - SUPATA - UTICA - VERGARA - VIANI;8911015774;208;618;3;610567;211354;36224;3623.15;2658.42;2658.42
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;ALBAN - BITUIMA - CHAGUANI - GUAYABAL DE SIQUIMA - LA PENA - NIMAIMA - NOCAIMA - QUEBRADANEGRA - LA MAGDALENA - TOBIA - LA MILAGROSA - QUIPILE - SAN FRANCISCO - SAN JUAN DE RIOSECO - SASAIMA - SUPATA - UTICA - VERGARA - VIANI;8911015774;208;618;5;610567;211354;36224;4347.78;3190.1;3190.1
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;ALBAN - BITUIMA - CHAGUANI - GUAYABAL DE SIQUIMA - LA PENA - NIMAIMA - NOCAIMA - QUEBRADANEGRA - LA MAGDALENA - TOBIA - LA MILAGROSA - QUIPILE - SAN FRANCISCO - SAN JUAN DE RIOSECO - SASAIMA - SUPATA - UTICA - VERGARA - VIANI;8911015774;208;618;2;610567;211354;36224;0;1378.65;2454.8
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;ALBAN - BITUIMA - CHAGUANI - GUAYABAL DE SIQUIMA - LA PENA - NIMAIMA - NOCAIMA - QUEBRADANEGRA - LA MAGDALENA - TOBIA - LA MILAGROSA - QUIPILE - SAN FRANCISCO - SAN JUAN DE RIOSECO - SASAIMA - SUPATA - UTICA - VERGARA - VIANI;8911015774;208;618;1;610567;211354;36224;0;1100.83;2454.8
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;BELTRAN - CABRERA - GUATAQUI - JERUSALEN - NARINO - NILO - PANDI - PASCA - PULI - SAN BERNARDO - TIBACUY - VENECIA - CUNDAY - MURILLO - SANTA ISABEL - SUAREZ - VILLARRICA;8911015774;211;618;2;610567;211354;36224;0;1435.32;2448.36
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;BELTRAN - CABRERA - GUATAQUI - JERUSALEN - NARINO - NILO - PANDI - PASCA - PULI - SAN BERNARDO - TIBACUY - VENECIA - CUNDAY - MURILLO - SANTA ISABEL - SUAREZ - VILLARRICA;8911015774;211;618;6;610567;211354;36224;4358.42;3190.1;3190.1
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;BELTRAN - CABRERA - GUATAQUI - JERUSALEN - NARINO - NILO - PANDI - PASCA - PULI - SAN BERNARDO - TIBACUY - VENECIA - CUNDAY - MURILLO - SANTA ISABEL - SUAREZ - VILLARRICA;8911015774;211;618;4;610567;211354;36224;3632.02;2658.42;2658.42
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;BELTRAN - CABRERA - GUATAQUI - JERUSALEN - NARINO - NILO - PANDI - PASCA - PULI - SAN BERNARDO - TIBACUY - VENECIA - CUNDAY - MURILLO - SANTA ISABEL - SUAREZ - VILLARRICA;8911015774;211;618;5;610567;211354;36224;4358.42;3190.1;3190.1
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;BELTRAN - CABRERA - GUATAQUI - JERUSALEN - NARINO - NILO - PANDI - PASCA - PULI - SAN BERNARDO - TIBACUY - VENECIA - CUNDAY - MURILLO - SANTA ISABEL - SUAREZ - VILLARRICA;8911015774;211;618;3;610567;211354;36224;3632.02;2658.42;2658.42
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;BELTRAN - CABRERA - GUATAQUI - JERUSALEN - NARINO - NILO - PANDI - PASCA - PULI - SAN BERNARDO - TIBACUY - VENECIA - CUNDAY - MURILLO - SANTA ISABEL - SUAREZ - VILLARRICA;8911015774;211;618;1;610567;211354;36224;0;1152.55;2448.36
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;PUERTO TRIUNFO - NORCASIA;8911015774;216;618;1;610567;211354;36224;0;1089.06;2500.99
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;PUERTO TRIUNFO - NORCASIA;8911015774;216;618;3;610567;211354;36224;2521.58;2658.42;2658.42
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;PUERTO TRIUNFO - NORCASIA;8911015774;216;618;4;610567;211354;36224;2521.58;2658.42;2658.42
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;PUERTO TRIUNFO - NORCASIA;8911015774;216;618;5;610567;211354;36224;3025.9;3190.1;3190.1
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;PUERTO TRIUNFO - NORCASIA;8911015774;216;618;2;610567;211354;36224;0;1378.05;2500.99
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;PUERTO TRIUNFO - NORCASIA;8911015774;216;618;6;610567;211354;36224;3025.9;3190.1;3190.1
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;CAJAMARCA;8911015774;212;618;6;610567;211354;36224;3083.51;3190.1;3190.1
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;CAJAMARCA;8911015774;212;618;3;610567;211354;36224;2569.59;2658.42;2658.42
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;CAJAMARCA;8911015774;212;618;4;610567;211354;36224;2569.59;2658.42;2658.42
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;CAJAMARCA;8911015774;212;618;1;610567;211354;36224;0;1052.49;2440.37
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;CAJAMARCA;8911015774;212;618;5;610567;211354;36224;3083.51;3190.1;3190.1
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;CAJAMARCA;8911015774;212;618;2;610567;211354;36224;0;1319.72;2440.37
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;EL SANTUARIO - GUARNE - MARINILLA - RIONEGRO;8911015774;41;618;4;610567;211354;36224;2336.53;1523.5;1523.5
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;EL SANTUARIO - GUARNE - MARINILLA - RIONEGRO;8911015774;41;618;1;610567;211354;36224;0;787.04;1748.28
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;EL SANTUARIO - GUARNE - MARINILLA - RIONEGRO;8911015774;41;618;6;610567;211354;36224;2803.84;1828.2;1828.2
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;EL SANTUARIO - GUARNE - MARINILLA - RIONEGRO;8911015774;41;618;3;610567;211354;36224;2336.53;1523.5;1523.5
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;EL SANTUARIO - GUARNE - MARINILLA - RIONEGRO;8911015774;41;618;5;610567;211354;36224;2803.84;1828.2;1828.2
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;EL SANTUARIO - GUARNE - MARINILLA - RIONEGRO;8911015774;41;618;2;610567;211354;36224;0;984.55;1748.28
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;GUADUAS - LA VEGA - VILLETA - EL PUENTE - BAGAZAL;8911015774;142;618;4;610567;211354;36224;3502.64;2658.42;2658.42
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;GUADUAS - LA VEGA - VILLETA - EL PUENTE - BAGAZAL;8911015774;142;618;6;610567;211354;36224;4203.17;3190.1;3190.1
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;GUADUAS - LA VEGA - VILLETA - EL PUENTE - BAGAZAL;8911015774;142;618;3;610567;211354;36224;3502.64;2658.42;2658.42
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;GUADUAS - LA VEGA - VILLETA - EL PUENTE - BAGAZAL;8911015774;142;618;2;610567;211354;36224;0;1407.65;2489.01
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;GUADUAS - LA VEGA - VILLETA - EL PUENTE - BAGAZAL;8911015774;142;618;5;610567;211354;36224;4203.17;3190.1;3190.1
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;GUADUAS - LA VEGA - VILLETA - EL PUENTE - BAGAZAL;8911015774;142;618;1;610567;211354;36224;0;1114.42;2489.01
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;EL CARMEN DE VIBORAL;8911015774;88;618;5;610567;211354;36224;1876.81;1837.96;1837.96
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;EL CARMEN DE VIBORAL;8911015774;88;618;2;610567;211354;36224;0;916.9;1643.15
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;EL CARMEN DE VIBORAL;8911015774;88;618;1;610567;211354;36224;0;734.37;1643.15
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;EL CARMEN DE VIBORAL;8911015774;88;618;3;610567;211354;36224;1564.01;1531.63;1531.63
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;EL CARMEN DE VIBORAL;8911015774;88;618;4;610567;211354;36224;1564.01;1531.63;1531.63
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;EL CARMEN DE VIBORAL;8911015774;88;618;6;610567;211354;36224;1876.81;1837.96;1837.96
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;AGUA DE DIOS - APULO - TOCAIMA;8911015774;109;618;1;610567;211354;36224;0;1093.81;2440.4
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;AGUA DE DIOS - APULO - TOCAIMA;8911015774;109;618;3;610567;211354;36224;3399.03;2658.42;2658.42
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;AGUA DE DIOS - APULO - TOCAIMA;8911015774;109;618;2;610567;211354;36224;0;1381.87;2440.4
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;AGUA DE DIOS - APULO - TOCAIMA;8911015774;109;618;4;610567;211354;36224;3399.03;2658.42;2658.42
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;AGUA DE DIOS - APULO - TOCAIMA;8911015774;109;618;6;610567;211354;36224;4078.84;3190.1;3190.1
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;AGUA DE DIOS - APULO - TOCAIMA;8911015774;109;618;5;610567;211354;36224;4078.84;3190.1;3190.1
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;PIENDAMO - POPAYAN;8911015774;76;618;5;610567;211354;36224;1858.1;3190.1;3190.1
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;PIENDAMO - POPAYAN;8911015774;76;618;1;610567;211354;36224;0;1035.96;2459.33
2021;5;ALCANOS DE COLOMBIA S.A. E.S.P.;PIENDAMO - POPAYAN;8911015774;76;618;4;610567;211354;36224;1548.42;2658.42;2658.42
